date,id,groupId,title,amount,display
6/10/2016,16b584e4-294e-4bce-b85c-3ae9289d1b48,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Jun 10 14:18 8072,-40,
5/27/2016,b0276b4e-62f4-43e9-adce-99861383f37b,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        May 27 12:09 8072,-40,
5/13/2016,c4714f6e-f1a7-4806-8e46-b63fea93d916,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        May 13 11:59 8072,-60,
5/4/2016,554963cc-92f0-4583-af5b-3e2a762e8fd5,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        May 04 11:46 8072,-40,
4/13/2016,d23b2f3a-3f99-4ba5-9a42-ec1cc88ec1f6,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Apr 13 12:19 8072,-60,
3/16/2016,c3169f8f-ef0b-4f51-8743-f60ae0cb376a,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Mar 16 14:38 8072,-40,
2/29/2016,79d561f3-d27a-41ad-a836-c2d15ce87486,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Feb 29 09:32 8072,-20,
2/18/2016,d19d406f-69ae-4b68-a69f-a695751a6517,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Feb 18 12:02 8072,-40,
2/4/2016,a11b617e-5992-4f8e-89a4-531a40253b57,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Feb 04 12:18 8072,-20,
1/28/2016,851bb842-504d-4bff-94a3-6a45b74331b6,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Jan 28 11:56 8072,-40,
1/20/2016,9ed7831c-5fbb-43a1-b280-44816eee7497,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Jan 20 12:11 8072,-40,
1/5/2016,a748d0f3-d5a5-4fe2-8c65-3fbf0390d2d2,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Jan 05 15:56 8072,-40,
12/11/2015,6d09f723-7195-415a-89a3-6be2e3449bc8,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Dec 11 17:36 8072,-80,
12/4/2015,8c34a48b-e389-43ab-8d64-5553e07547bb,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Dec 04 11:51 8072,-20,
11/19/2015,2bcea135-28b7-472a-8420-bb1651e54549,a54eba72-6045-4759-8478-5cd1467133d5,Citibank ATM Withdrawal        Nov 19 12:06 8072,-40,
4/5/2016,6c492a65-eb06-4d5d-8b5d-693d21eb36ab,9f1c553c-856c-4fb3-ae47-f8a2a782cd20,FOREIGN FEE                    Apr 05 10:58 8072,-1,Foreign Fee
5/19/2016,63528ea7-b1ab-41f1-8eb9-484ab702f715,9cd3e81a-20c4-4764-a094-de690bf7a060,TM *LOUIS C.K.         800-653-8000  NY 16139,-140,Louis C.K.
11/15/2016,e3494c51-94c5-4dfd-b4f7-231f107c54b5,9c19f27d-3c3e-4150-8ba9-d664724d9114,TWILIO                 8778894546    CA 16317,-20,Twilio
11/30/2015,0ce6714f-2eab-4cb0-b986-33b13f573d3d,9c19f27d-3c3e-4150-8ba9-d664724d9114,TWILIO                 8778894546    CA 15330,-20,
11/27/2015,fe8d60a6-33cd-4934-984e-e8e10a801e0f,9ac14ef0-69c3-4f2a-b8fc-c190ed6fa375,STARBUCKS #10396 NEW Y New York      NY 15329,-50,Starbucks
11/16/2016,a9657aea-8ea8-4e96-91b6-76ba2e510194,9a9573db-4791-463c-93b3-6dde845997f6,UNIQLO NY 34TH ST #32  NEW YORK      NY 16320,-77,Uniqlo
10/4/2016,50bfeae2-0be4-4f83-9ab1-bb4e20a897cd,9a9573db-4791-463c-93b3-6dde845997f6,UNIQLO ECOMMERCE       08774864756   NJ 16277,-139,
8/25/2016,9a8eb318-74e5-4515-beed-64b6f8d6e6a0,9a9573db-4791-463c-93b3-6dde845997f6,UNIQLO ECOMMERCE       08774864756   NJ 16237,-141,
3/30/2016,0410600a-b7c0-4020-877a-9ecf634ce3d9,9a9573db-4791-463c-93b3-6dde845997f6,UNIQLO ECOMMERCE       08774864756   NJ 16089,-189,
3/21/2017,42d608d1-ae94-4deb-9b86-8b39204dae24,e983380f-1e31-47dc-8713-3b13659de1d2,GCWB855-600-9771       8556009771    AZ 17077,-49,Fraud?
11/4/2016,8f1a87c1-9fdf-469c-b5fb-d4285f66d53d,9658f26d-362b-4153-97ff-8d6af76a1ef1,DELTA   00623625656474 DELTA.COM     CA 16308,-12,Delta
4/6/2017,24dfc654-a7e9-4436-a6ca-f8fa08e07ee8,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-50,Venmo
3/9/2017,fe35dbb2-43e2-409e-a0a5-0cfd840735bd,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-100,
2/28/2017,0413398d-f8ef-4104-afc4-556b30bed66a,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-50,
1/12/2017,d8ffe91b-9055-43a8-96d3-10ac1d05510d,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-50,
12/14/2016,f7bb965e-b252-47c1-a53f-8ebc06b83ef2,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-10,
11/30/2016,da5ad8c4-337e-42ae-84ef-260669457e8a,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-50,
11/7/2016,7cdce027-9d6f-43f2-bf1c-a6770770d205,958bfbce-0486-468f-a673-777b69ff0b5f,ACH Electronic Debit - ROBINHOOD (CRFN) ACH,-35,Robinhood
10/4/2016,07f4aaa3-d476-4f10-b255-878ee2f7368a,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-119,
9/27/2016,9b5c888f-a3c4-46e1-9531-bf66350f74e2,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO            PAYMENT,-50,
9/6/2016,76efe2fe-9312-4a3e-b2c7-d64f53824969,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO-2          PAYMENT,-50,
8/8/2016,d3dea500-637d-4b35-93af-328e8cada818,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Debit - VENMO-2          PAYMENT,-270,
12/2/2015,b6486ed7-46b8-423d-a986-ade18da5ec6f,958bfbce-0486-468f-a673-777b69ff0b5d,ACH Electronic Credit,0,
11/23/2016,8796217d-64f4-44db-91fb-7f4ac977a909,9201ddce-885b-487c-aee7-1760720999f6,Non Citi ATM 9 FERRY TERMINAL D     STATEN ISLAN,-122,ATM
11/6/2015,670601c1-d316-4130-a181-6ea818c07390,90ac90df-8c2f-4b10-a5a8-b04144f1ff4a,TRANSFER TO SAVINGS          Nov 06 17:36 8072,-300,Transfer to savings
7/1/2016,24966e23-2fe4-4585-b994-763e69930bf0,8f291c59-dd7d-4738-a1e0-17ec373a36fc,INSOMNIA COOKIES - 14T NEW YORK      NY 16182,-88,Insomnia Cookies
4/20/2017,f961301e-bf11-4c0b-8c53-36c4c3578696,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,Amazon.com             AMZN.COM/BILL WA 17109,-17,
3/22/2017,88a1af16-5043-4c64-bba2-50770c84e969,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA 17080,-55,
2/8/2017,115d55b4-5bad-452c-ac82-29f121ee1ff5,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA 17038,-12,
12/28/2016,fa5199bc-0d90-46db-a41e-9ff994faedcd,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,Amazon.com             AMZN.COM/BILL WA 16359,-87,
12/16/2016,9e4959f2-b13b-4387-88cc-3e8868660e33,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA 16350,-27,
12/12/2016,63731b2c-4b01-45a7-a775-c50118c6a11d,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,Amazon.com             AMZN.COM/BILL WA 16344,-385,
8/26/2016,202b6a70-9849-4cb8-a5d1-6e63ee1771c5,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,Amazon.com             AMZN.COM/BILL WA 16238,-333,
5/4/2016,f8b62b32-8ecd-41b3-8699-813cd5330528,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA 16124,-31,
4/12/2016,b636be50-a802-4744-a1bd-30ea78805d73,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,Amazon.com             AMZN.COM/BILL WA 16102,-19,
12/2/2015,17574b65-7ece-4130-8201-73ec72f08baa,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA 15335,-146,
12/1/2015,5ddc0b03-98fb-4eb5-9822-54b72571f59a,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,Amazon.com             AMZN.COM/BILL WA 15332,-38,
11/30/2015,d66af69e-5955-44b2-b354-afdb21efebb7,fe6059e7-01e6-4bfc-a1d8-1798cbfd964b,AMAZON.COM AMZN.COM/BI AMZN.COM/BILL WA 15331,-39,
6/27/2016,6b00e7ed-8178-4ee4-a2b7-7f283701ae05,8833fb67-7420-478f-9fd0-1667257e748c,STAPLES       00102152 NEW YORK      NY 16176,-16,Staples
1/26/2016,ad572e05-cb34-4656-bb46-c0429b4f8922,869e9820-7de8-4ad0-a6ee-1f5ab2103a00,ITCH.IO                6316811337    CA 16023,-19,Itch.io
4/11/2017,000f200d-34e9-4dc5-ab02-37bb9d5ab0aa,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMGAMES.COM         BELLEVUE      WA 17100,-29,Steam
4/28/2016,76f15b79-cb10-4e65-8f03-44b4b2ac14bc,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMGAMES.COM         BELLEVUE      WA 16118,-19,
2/2/2016,842394e4-876c-434a-a364-bf631188a44e,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMGAMES.COM         BELLEVUE      WA 16032,-3,
1/5/2016,5c6eadf2-7d03-4a22-883b-f199f76d584b,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMGAMES.COM         BELLEVUE      WA 16004,-9,
4/12/2017,de1db81e-0543-4416-b12a-a07a186a239e,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 17101,-29,
11/30/2016,8d8508a7-7af8-45b9-af2d-1b225af00a45,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 16334,-24,
10/26/2016,d43ddc2a-e174-4e40-9958-26eaf9d656a0,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 16299,-59,
3/17/2016,ae6e690f-4dbd-49e6-9ed2-2131657d15ff,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 16076,-1,
3/9/2016,4ac381c3-9ce5-4990-9d61-afe103b51548,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 16068,-49,
1/27/2016,7eaa0b56-f350-44b3-8cc3-890b7dcbd39c,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 16026,-4,
1/5/2016,f1adbb0f-4054-4052-9f96-880937a42d14,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 16001,-3,
12/8/2015,9c14e762-c8f4-474c-af3b-ce8b474a5f84,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 15339,-3,
12/4/2015,7ef46d2d-9f27-4b79-b6a9-d48cfd30f09f,84a9cbca-485c-4b94-a507-6a98fb5da09d,STEAMPOWERED.COM       BELLEVUE      WA 15337,-14,
12/22/2015,eadf9b47-018f-435a-86a2-0b978f137c56,7f87650e-06e0-4791-8854-8a5837160e53,BERNIESANDERS.COM      8554237643    VT 15353,-100,Bernie Sanders
2/6/2017,1d79545a-b846-4f5b-af52-1c8287550802,7d5602fb-ecfa-453f-b0e4-13fc3ec2e9bd,PICO RETAIL            KILLINGTON    VT 17034,-50,Pico Mountain
1/18/2017,742b5802-6797-461e-9f2a-b850a597b7a1,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    AZ 17017,-34,Namecheap
10/12/2016,fca42664-5e7b-42cb-99a9-1f5107bfb009,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16285,-9,
10/5/2016,aa2597fc-3890-43d9-a7ad-e66987c98911,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16278,-18,
10/4/2016,72eec82a-7eda-4269-81da-e16fada081df,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16277,-13,
8/17/2016,9466b68d-196a-49fa-b07d-b58d8e442e4f,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16229,-9,
5/27/2016,3e21ac03-7b50-42dc-88bb-1f612532a1fc,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16147,-32,
4/25/2016,280d7e1f-63c8-4d3d-9e77-a7fd270edd26,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16113,-9,
3/7/2016,a3c4b371-17e1-436c-9b87-e540e1445efe,7a7e9133-d9b8-4ae0-9d0b-6de22d02cb0e,NAME-CHEAP.COM NAME-CH 3233752822    CA 16064,-10,
1/26/2017,f5a241c6-df84-4680-ad51-2fb0d458f2d7,78ef1a98-f615-4461-b819-35e00968e150,JETBLUE 27921681414355 08005382583   UT 17025,-202,JetBlue
4/20/2017,f37b1f36-6a00-400a-9796-f63bcfcd5e76,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 17109,-35,New York Times
3/23/2017,13360884-09ed-48c0-9dc3-22f9d62f195d,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 17081,-35,
2/23/2017,59419be9-43b6-4039-880f-1e379a2cd3e8,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 17053,-35,
1/26/2017,7d3b3d61-bfd1-4d83-a5d3-c455a4b3192a,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 17025,-35,
12/29/2016,1069a6c9-d2f5-47f3-899a-6a978c93428a,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16363,-35,
12/1/2016,7807f47d-a63f-424f-8efa-262403c75ef2,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16335,-35,
11/3/2016,14baff3b-b957-4641-b28b-e7eb7c21e3db,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16307,-35,
10/6/2016,0d3e8b1b-5696-4e54-9e7c-6e0ddfe95d83,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16279,-35,
9/8/2016,51016940-eb18-45e0-9e15-8254b44c1e45,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16251,-35,
8/11/2016,9d0df20e-572a-49e1-8730-d989139b9236,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16223,-35,
7/14/2016,b583733f-d103-4c23-8683-26d2ffac22a0,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16195,-17,
6/16/2016,4ae3897f-16e8-4171-ac1e-fc1b79477fec,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16167,-17,
5/19/2016,8f641932-23bc-41ac-a537-7182b1999ba4,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16139,-17,
4/21/2016,8dbbcb38-626a-4865-895b-caad800fa8ea,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16111,-17,
3/24/2016,2fcfb6bf-a30f-4bc6-bdca-641e1ded5c82,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16083,-17,
2/25/2016,73d5c3d6-6ffa-4078-977e-e5e23f009124,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16055,-17,
1/28/2016,aa2a87e6-a620-47aa-ab26-a915f518de6c,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 16027,-17,
12/31/2015,d690c0c3-ac7b-45b1-b8d2-ce172222c1a3,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 15364,-17,
12/3/2015,c3c70ac9-d133-4fc1-8a90-60ac3f5cda2a,77908178-be4c-41a6-b7f9-ef0e1ffa8f95,NEW YORK TIMES DIGITAL 8006984637    NY 15336,-17,
7/5/2016,782ae825-6788-4944-b22e-ef01710faa78,f4bfe089-c0a9-4293-865e-c97acc43723f,NEW YORK BURGER II     NEW YORK      NY 16183,-13,
6/28/2016,32388fcc-1607-4efb-92e0-f827c3a51f22,f4bfe089-c0a9-4293-865e-c97acc43723f,NEW YORK BURGER II     NEW YORK      NY 16179,-13,
5/16/2016,ce218975-0f8a-4e1d-a0d4-46257b421c43,f4bfe089-c0a9-4293-865e-c97acc43723f,NEW YORK BURGER II     NEW YORK      NY 16134,-13,
11/17/2015,840c0169-042b-4fe5-932b-206660b89fbc,7716e220-02d5-47b2-82a1-e6469cc3abfe,BRGR                   NEW YORK      NY 15320,-12,brgr
3/21/2017,8593a617-a5d9-47f8-b951-a029d1300e1f,e983380f-1e31-47dc-8713-3b13659de1d2,FORKONLINEDIETING.COM  8442067737    IA 17079,-49,Fraud?
4/5/2017,001a5e44-6467-4f95-8de3-75fe16b5b690,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 17094,-9,Spotify
3/7/2017,31b5f9ea-26b4-45d0-ac8c-499e643e2b5c,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 17063,-9,
2/7/2017,3d645b46-8e9b-4176-bdae-30be76320e50,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 17035,-9,
12/6/2016,5efc02f6-abf4-4424-b6f5-52c9ff4a4961,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 16340,-9,
7/6/2016,62b51ecf-6dfa-4ed1-b886-651bcca035a9,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 16186,-9,
6/7/2016,10ffa11b-0f2a-405b-8d41-ef985e107081,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 16156,-9,
5/5/2016,b567ea8d-9c58-461f-95a2-845586783593,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 16125,-9,
4/5/2016,2dcbac25-36ca-442f-863e-1d75f736321c,c17df5ab-be96-4ea5-937f-7951b982896c,Spotify USA            New York      NY 16095,-9,
12/14/2016,0cde5dba-c5f6-4f59-abdb-5152cc1b3665,71107871-b57e-4e14-b440-6a40a0aab9b1,EDYN                   4155240734    CA 16348,-111,Edyn
12/10/2015,84db6709-3ccc-4cf0-a67b-e944eef984e1,65fa9559-0dde-4a76-baf6-8ae89044add9,UISTENCILS             7203061449    WA 15343,-44,UI Stencils
7/29/2016,24e6862b-b6fe-4bca-b0cf-161a70ac8ded,630690e7-dd94-4e71-8176-bcc4a98b932d,Nike Store Flatiron    New York      NY 16210,-164,Nike
3/29/2016,c28f731e-5c5d-496d-b96b-25556839bb5e,5fe9fb98-9d0b-4362-9520-e4b1e40be9f4,TWITTER ADVERTISING    SAN FRANCISCO CA 16088,-29,Twitter
10/17/2016,b8691cb9-7106-4daf-be1b-7da934cc7bb0,d3b726ea-f480-4597-b6ba-d85d9de34dd6,LEGO   *SHOP@HOME      8008354386    CT 16288,-108,
1/19/2017,f585d2b4-bd95-425e-8f26-ba8193ffa111,e983380f-1e31-47dc-8713-3b13659de1d2,sii*skinflawls         8663763591    FL 17018,-49,Fraud?
2/7/2017,e3500f9e-3f85-45bb-814d-eb1d2e97744d,5de59a86-5977-4ff9-9f99-2b84af5b5ca6,HANZ DE FUKO           415-572-7271  CA 17037,-24,Hanz De Fuko
10/4/2016,c6b1cff3-2b49-4e80-8a02-2dfeb57e208a,5de59a86-5977-4ff9-9f99-2b84af5b5ca6,HANZ DE FUKO           04142255792   CA 16275,-24,
7/1/2016,61d4ec97-a2a3-423d-bf18-6ccfa51d7f64,5de59a86-5977-4ff9-9f99-2b84af5b5ca6,HANZ DE FUKO           04142255792   CA 16182,-23,
4/13/2016,8ed4049d-da39-4738-ab11-4951cd94b6f9,5de59a86-5977-4ff9-9f99-2b84af5b5ca6,HANZ DE FUKO           04142255792   CA 16103,-22,
1/25/2016,6aaa00bb-05ed-438c-9dfc-33b722bee1cd,5de59a86-5977-4ff9-9f99-2b84af5b5ca6,HANZ DE FUKO           04142255792   CA 16022,-22,
5/19/2016,0058662d-10b6-410f-aae2-83888282255e,5d7034e6-203f-4aac-a8d5-3cc990709828,EVENT TICKET INSURANCE 08664563102   VA 16139,-13,Event Ticket?
12/4/2015,2b590169-690a-40bd-93c7-bbe244553e25,5bc18617-8cb5-490a-b544-d06776a9ebac,WWW.NEWEGG.COM         800-390-1119  CA 15337,-1,Newegg
11/30/2015,87304350-72fb-4d8d-a3e9-42e8673b8e31,5bc18617-8cb5-490a-b544-d06776a9ebac,WWW.NEWEGG.COM         800-390-1119  CA 15330,-61,
7/14/2016,1e9a462b-b8a4-4c23-a690-c890e32c219f,5a27852c-2401-47da-809a-4d4ef5b03fa1,AMER MUS NAT HIST TIX  NEW YORK      NY 16195,-44,American Museam Natural History
4/8/2016,a684aaae-67be-4472-a6d6-de1167bf4009,58ec81da-5028-4f3b-ae06-bb488c68a810,MLAB                   4157582748    CA 16098,-13,mLab
8/16/2016,25581ef2-b180-4b3b-bd24-d4f03c6b408a,56a65be7-9b52-4b30-a085-d62e0469eb34,HARRY'S 888-212-6855   8882126855    NY 16226,-92,Harry's
4/21/2017,4fc81abf-80cd-4290-8d46-0e779b065c7d,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 17110,-3,Mobile App Subscription
3/21/2017,6b985634-ed9d-4cea-b457-c43a1233df30,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 17079,-3,
3/14/2017,d1852d26-4395-426f-8089-472281886a11,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *        8554925538    CA 17072,-9,
2/22/2017,beb817a0-cf24-4232-9b64-5af3534312b7,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 17051,-3,
1/20/2017,73e98bd8-f803-4620-81b5-05765177b457,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 17019,-3,
12/29/2016,ae1fea61-7e20-4ed4-8ac6-36f0c488f3b5,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *        8554925538    CA 16363,-10,
12/29/2016,5c7d41b9-600f-42ba-8003-5d739b675a3e,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *        8554925538    CA 16363,-9,
12/29/2016,25cb504f-9c5c-42b2-9c06-ae58bc76de48,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *        g.co/payhelp# CA 16363,-5,
12/20/2016,6bccff97-0d4b-4357-bfc7-1e71d48de011,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 16354,-3,
11/22/2016,64971862-d239-4c75-baa9-acb60029c542,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 16326,-3,
10/20/2016,336383e0-31de-43ea-b137-6208d394e688,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 16293,-3,
9/20/2016,055bda17-c82f-4dd1-a564-92670420ccb5,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 16263,-3,
8/22/2016,4ef77d38-6308-4d18-910d-0da8b69ed084,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Ad Hoc Labs    8554925538    CA 16232,-3,
7/19/2016,7cf70106-d596-4133-9c71-319122cb18c7,542b1300-95a5-4547-bcde-8cfac2b52ca3,GOOGLE *Perraco Labs   g.co/payhelp# CA 16198,-2,
3/4/2016,4d38bf93-843a-476c-a9af-82762d73ca33,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 16063,-8,Uber
2/26/2016,3d8e4be1-905a-4bcf-9b01-8d7c094dc848,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 16056,-8,
1/29/2016,97e200c1-3906-46ae-93a8-5111b3ab87ed,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 16028,-9,
1/20/2016,d44cb0bf-0432-4b59-a047-5789921c36fd,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 16016,-21,
1/20/2016,a41aa79d-6729-475c-83f1-55c030ea71d9,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 16016,-22,
1/12/2016,e60fe56a-45b1-40c9-97af-61f547d7a0fa,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 16009,-10,
12/28/2015,3089b7ff-93a8-416b-8c95-22da6fa0f195,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 15358,-9,
12/1/2015,214b0e23-c7e7-4cdb-87f2-89e4b56c6dc6,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 15332,-9,
12/1/2015,424b6d5e-ca22-4e92-ba40-da54cde3e5a0,207fba0a-2755-4f83-8e7f-df5eeb4d3df5,GOOGLE * UBER TECHNOLO 855-492-5538  CA 15334,-38,
